collect_doc_no,doc_no,title,url,channel_name,site_name,source_name,collected_date,sentiment,hashtags,related_words,eval_words
14740022118,BL000000014740022118,첫 번째 켄터키 여행기 (2),https://blog.naver.com/wjssuyeon/224289914121,블로그,네이버블로그,가난한 캐나다 외노자,2026-05-19,긍정,,"몸뚱이,경주마,너구리,꼬리,엉덩이,거북이,죠스,상어,다리,동물,고양이,개구리,돼지,일요일,아침,점심,예전,저녁,월요일,요일,오늘,시간,새벽,화요일,오랜만,미래,다음날,입장,강행군,스팸,참고,정석,이벤트,덕분,친구,레슨,체험,고삐,마음,부담감,용기,장애물,빗질,타임,출신,이유,다음,목적지,목적,역사,굿즈,인증샷,주기,근처,나이,감상평,키스,처음,마지막,방문,유명세,사람,주차,마스코트,수준,캐릭터,무더기,냉동,잔소리,예정,작동,확인,기능,기분,설명,출발,도착,서류,서명,허락,스킬,방법,방향,위로,전문,스피드,주변,여유,돌진,주인,아저씨,둥지,왼쪽,공격,왕복,그룹,실패,이름,속도,길이,반납,강박,집중,선두,양보,고생,회피형,모양,녹초,마크,배럴,기념,내부,구경,오른쪽,포즈,잡동사니,토론,당첨,초록,케어,고급,개인,인포메이션,센터,기본,선물,세트,세계,이해,명물,어르신,동양,어른이,어른,시작,가이드,맞춤,스몰,유리,의미,기억,오크,숙성,소량,수동,라벨,달달구리,아이스,트레이드,바람,완성,양도,충전,단자,고민,결론,코랄,친화력,충격,제조,감사,깃발,행렬,마실,이상,합류,동기,수제,방전,호밀,도치,전복,멸치,소고기,고기,닭고기,당근,능이,야채,간식,크래커,콜라,버번,맥주,와인,칵테일,계란후라이,김치,치킨,라자냐,프라이,돼지고기김치찜,와플,팬케이크,발효,칼국수,요리,테이스팅,수영복,반바지,아쿠아슈즈,모자,가방,테이블,천장,인테리어,지붕,왁스,오븐,냄비,프라이팬,멀티쿠커,오븐기,에어프라이어,화장실,집안일,바닥,하우스,엘리베이터,설거지,픽업,배터리,크라운,1호선,버스,차량,지하철,트럭,트랙터,사륜오토바이,주유,일본어,대학원생,대학원,영어,영어회화,박사,학위,교수,프렌치,사진,영화,작품,예술,수영,카약,투어,여행기,인형,매직,샤워,게임,마커,낮잠,공예,블로그,술게임,물놀이,목줄,파산,달러,산업,대피,무단도용,직원,인력,열일,채용,임신,환청,해부,미생물,코카콜라,켄터키 후라이드 치킨,짜파구리,메이커스 마크,아사히,쌍쌍바,팀홀튼,가민,라스,카카오톡,레고,로또,통통이,빨간머리앤,안나,알렉스,키티,언니,할아버지,어머니,전문가,한국인,주인장,와이프,켄터키,미국,목장,본점,치킨집,박물관,포토스팟,나이아가라 폭포,주유소,대형할인점,캐나다,지점,인디애나,대학교,바닷가,세트장,대한민국,경주,북미,레스토랑,양조장,후쿠오카,공장,서양,알버타,학교","사람 많다,유명하다,나쁘지않다,마음에 안 들다,믿지 않다,사고싶다,가고 싶다,편하다,어울리다,모자라다,맛 똑같다,맛있다,잔잔하다,비싸다,비싸게 사다,가득하다,피곤하다,좋아하다,부담감 없다,장애 있다,재미있다,사랑하다,폭포 있다,소중하다,엄청나다,아쉽다,남다르다,무섭다,곤란하다,친하다,안좋아하다,힘들다,강하다,싫다,진빠지다,바쁘다,어렵다,좋다,최애,너무하다,궁금하다,싫어하다,호화스럽다,꾸미다,착실하다,주인 친절하다,아저씨 친절하다,못하다,미치다,멋있다,귀엽다"
14747310214,BL000000014747310214,이른 봄의 구마모토-2,https://blog.naver.com/hjjhhjjh/224290470230,블로그,네이버블로그,hjjhhjjh,2026-05-21,긍정,,"저녁,아침,이름,지리적,카운터,오른쪽,가족,왼쪽,손님,큐알,주문,사람,생각,가격,해결,의미,악평,이유,양도,지하,일본도,소량,구입,무게,포기,재구매,사본,캐릭터,겉포장,캐릭,모양,구매,품절,패키지,상태,분류,추천,액체류,액체,계속,여정,요청,교체,내용,미인,선택,시작,말고기,아이스크림,밀크,참치,명란,요구르트,드레싱,파스타소스,레몬,야채,양배추,버섯,딸기,과자,젤리,감자칩,쌀과자,회전초밥,스시,무침,도시락,치즈케이크,도넛,파스타,그라탕,우동,야식,로스트비프,식자재,도시락용,피스타치오,캐리어,마루,문고리,바구니,타월,정리,진공포장,소포장,방청소,모니터,사진,호텔,블로그,포장지,마커,면세,금액,시세,스시로,쿠라스시,롯데마트,가루쿡,초코파이 정,솔드아웃,사쿠라,리카,치이카와,중국인,구마모토,초밥집,회전초밥집,가게,중국,일본,마트,대한민국,공항,우리나라,나포리,대욕장","고급스럽다,괜찮다,별로다,만족하다,비싸다,저렴한것 같다,저렴한 편이다,저렴하다,비싸게 사다,가성비 좋다,재구매각,양이 작다,귀찮다,좋지않다,가깝다,나쁘다,묘하다,속상하다,궁금하다,배부르다,진하다,물가 오르다,힘들다,기대하다,포장 좋다,칭찬하다,비중 높다,좋아하다,특별하지않다,편하다,간편하다,번거롭다,바보,예쁘다,무겁다,두껍다,맛있다,안먹을 수 없다,맛 남다,맛이 없다,맛있는것 같다"
14752223908,BL000000014752223908,문래동 양꼬치 맛집 문래양가 내돈내산 술집 추천,https://blog.naver.com/yeahpple/224293767345,블로그,네이버블로그,진여름 세계여행 VividSummer WorldTrav...,2026-05-22,긍정,"문래맛집,문래동맛집,문래양가,문래양꼬치,문래동양꼬치,내돈내산,문래맛집추천,문래동맛집추천,문래회식,영등포양꼬치,영등포맛집,문래술집,문래술집추천,문래양고기,문래양갈비","심장,입안,대목,온몸,여름,주말,평일저녁,오늘,평일,공휴일,지금,하루,내돈내산,추천,후기,이색적,철강,아날로그,감성,유명 연예인,방문,최고,기본정보,무료,가능,주차,주차불가,근처,이용,외관,특유,내부,반전매력,사방,연기,느낌,걱정,마련,매장,공기,감각,덕분,인스타 감성,갬성사진,참숯,사용,준비,완료,시그니처,주문,기본,매력,업그레이드,치트키,방식,변신,여성,조합,계속,고수,리프레시,전반적,등장,일품,특제,어른,선홍빛,덩어리,재미,마성,처돌이,저격,자극,중독성,장난,극대화,라인업,일반적,마크,프리미엄,시작,선택,대명사,탄산감,탄산,목넘김,정점,도수,밸런스,영수증리뷰,리뷰이벤트,서비스,손님,진행,참여,총평,결론,맛잘알,잘알,체감,사이드,수준급,수준,분위기,공간,실패,물색,회식,옥수수,찹쌀,식빵,양꼬치,양갈비,갈빗살,양고기,고기,닭날개,닭고기,연유,소금,쯔란,민트젤리,시즈닝,향신료,양념,마늘,구운마늘,오이,주류,중국맥주,소주,고량주,하이볼,버번위스키,생맥,생맥주,맥주,병맥,병맥주,카레,마라양꼬치,꼬치류,꼬치,또띠아,중식요리,타코,퓨전요리,고기튀김,튀김요리,무침,맥주안주,꿔바로우,튀김옷,닭날개튀김,고추부각,가지요리,메인요리,디저트,육즙,겉바속촉,메인메뉴,요리류,요리,매운맛,풍미,별미,식감,초딩입맛,메뉴,신선도,사이드 메뉴,입맛,식사,내부인테리어,환기시스템,조명,불판,콜키지,입문자,사진,창작,타석,마커,집들이,SNS,데이트장소,주가,중독,생명,칭따오,화요,상하이양꼬치,메이커스 마크,연태고량주,네이버 영수증 리뷰,정준하,인플,인플루언서,유명인,아시안,사장,문래동,맛집,술집,서울특별시,문래창작촌,골목,동네,핫플레이스,특별시,영등포구,경인로,주차장,공영주차장,양꼬치집,노포,하얼빈,모임장소","유명하다,특별하다,질 좋다,부담 없다,인정하다,취향저격,추천하다,빠르다,기름지다,자극적이다,서비스 받다,꿀조합,쾌적하다,깔끔하다,뜨겁다,부드럽다,무겁다,시원하다,냄새 배다,향 은은하다,향 나다,잡내 없다,누린내 없다,향긋하다,은은하다,청량하다,맛집,폭풍 흡입하다,담백한맛,담백하다,매운맛,달달하다,고소하다,풍미 남다,맛있다,아삭하다,식감 개운하다,음식맛 잡다,맛 잡다,단짠단짠,초딩입맛,육질 신선하다,신선하다,기름기 빠지다,쫄깃하다,맛 살다,쫀득하다,새콤달콤하다,곁들이기좋다,바삭하다,매콤하다,짭조름하다,알싸하다,목넘김 시원하다,달콤하다,목넘김 부드럽다,맛잘알,맛 들다,맛 자랑하다,이색적 분위기,트렌디하다,깔끔한 인테리어,인테리어 돋보이다,모던하다,고급스럽다,다채롭다,두툼하다,사로잡다,감성 있다,강하다,잘갖추다,다양하다,종류 다양하다,재미 쏠쏠하다,즐기다,제대로이다,좋아하다,개운하다,따뜻하다,좋다,고기 좋다,인정 없다,자랑하다,힘들다,센스 돋보이다,관리되다,감 있다,마법 같다,힙하다,개성 넘치다,세련되다,감각적이다,부족하다,매력적이다,이색적이다,귀여운 비주얼,매력 가지다,이국적이다,훌륭하다"
14755101435,BL000000014755101435,위린이의 버팔로트레이스 시음기(feat.위스키 구매 꿀팁),https://blog.naver.com/hamgangcouple/224294561586,블로그,네이버블로그,햄강커플 블로그,2026-05-23,긍정,"버번위스키,위린이,동부마트,동부마트위스키,위스키할인,버팔로트레이스,버팔로위스키,버번위스키시음기,위스키구매꿀팁,중랑동부마트위스키,동부마트온누리쓰는법,캐런잔,고소한위스키","아세톤,버팔로,대장,올해,오늘,지금,구매,꿀팁,최대,작성,도수,용량,특유,에어링,덕분,처음,개봉,정상,할인,구입,생각,행사,방문,위치,왼쪽,입구,오른쪽,주차,요금,이상,주차비,지원,신세계,이유,할인행사,제품,기본,쿠폰,사용,가격할인,포인트,충전,활용,다음,기록,사진,취미,마커,캠핑,할인가,위린이,시음기,옥수수,바닐라,위스키,버번,와인,유리잔,와일드 터키,트레이스,동부,건국대학교,마트,특별시,서울특별시,중랑구,망우로,성지,할인마트,주차장,골목길","저렴하다,구매하다,추천하다,다양하다,기쁘다,종류 다양하다,가능하다,향 같다,향 쎄다,달콤하다,고소하다,맛있는것 같다"
14759835149,BL000000014759835149,[2026 SPIE 샌프란시스코] 학회 (feat. NBA),https://blog.naver.com/kuki6496/224295918379,블로그,네이버블로그,FREE-SPACE ; 자유 공간,2026-05-25,긍정,"샌프란시스코,SPIE,학회","머리,내장,다리,허리,일요일,오늘,아침,저녁,내일,매일,하루,점심,일주일,월요일,요일,공휴일,시간,쉬는시간,다음날,화요일,오후,수요일,목요일,시차,새벽,금요일,오랜만,도착시간,내년,시작,시차적응,사람,개쩔,반납,다음,건물,프로그램,등록,체크,목표,무료,주문,파랑,주기,로망,낭만,느낌,커스텀,펌프,블루,세션,타깃,구경,신고,생각,가격대,체인,노숙자,인원,명인,부자,불가능,내용,녹음,날짜,기름,이벤트,인생,골든,티켓,비교,수용,냉동,잘알,이름,기억,나라,국기,작전,쿼터,타임,물음표 살인마,상대,야유,포스터,발표,연습자,격식,순서,완성,문제,옆쪽,인심,연락,헐레벌떡,주제,디펜스,분야,처음,설명,질문,대화,소리,정신,계속,혼자,위험,걱정,행복,생신,약속,맥주병,토크,가상,유행,거래,사수,집중,에코,동결,아이스,부족,몸통,우유남,평균,이해,맛도리,버블,인기,실패,찐막,처리,장점,음식물쓰레기,쇄기,냄새,마지막,불안,적응,비행,점검,단체,신청,중요,꿀잠,사랑,덕분,매진,피곤,감사,기회,누들,오트,고기,치즈,삼겹살,새우,버터,밀크,우유,시럽,야채,딸기,마늘,양파,과자,커피,라떼,콜라,맥주,초코라떼,안주,오마카세,중국음식,튀김,볶음요리,볶음,딤섬,햄버거,패스트푸드,슬로우푸드,커리,피자,치폴레,한식,감바스,파스타,카레,비빔밥,마라탕,메뉴,식사,요리,해동,찍먹,음식,해장,코트,정장,신발,슬리퍼,목걸이,가방,의자,박스,글라스,싱크대,분쇄기,쓰레기,통신,설거지,전화,진통제,렌트카,지하철,교통카드,비행기,버스,기차,버스시간,졸업,교수,박사,한국어,영어,공부,가요,NBA,농구,야구,경기,파울,숙소,퍼레이드,농구코트,라이어게임,게임,마커,파티,계산,회사,창업,자본,프차,생산,살인자,살인,마피아,직원,시위,아싸,경찰,지루,기절,광학,광통신,오트밀크,칭따오,스타벅스,김치라면,트레이더조,올리오,슬램덩크,하이큐,벤츠,우버,인스타그램,마틴 루터 킹,스테판,샤갈,선배,회장,미국인,사장,학회장,선수,사촌,부사장,어머니,샌프란시스코,시청,전시관,미국,마트,지하철역,성지,수원역,연구실,우리나라,AS센터,구장,경기장,대한민국,두바이,일본,공항","유명하다,사람 많다,마음에 들다,먹어보고 싶다,잘되다,도움되다,기름지다,가기 편하다,편하다,찰떡이다,깨끗하다,깔끔하다,녹진하다,맛있다,커피 맛있다,맛있는것 같다,건강한 맛,맛 더 좋다,소리 크다,두툼하다,비싸다,비싸게 사다,웅장하다,웃기다,잘 안되다,따사롭다,느낌 있다,다양하다,장황하다,성공적이다,가능하다,재미있다,따뜻하다,건강한 느낌,안좋다,좋다,배우 재미있다,아프다,힘들다,잘 설명하다,아쉽다,배부르다,무섭다,안좋아하다,좋아하다,위치 좋다,설레다,깐깐하다,예쁘다,못하다,신기하다,부족하다,미치다,정중하다,섹시하다,좋은 분"
14764390888,BL000000014764390888,불만만 그득하게 늙어가는 주간 근황,https://blog.naver.com/toruming/224297379245,블로그,네이버블로그,Gypsy의 일대기,2026-05-27,부정,,"피쉬,물고기,플랑크톤,공룡,어깨,금붕어,신경,직장,사냥개,머리,주간,일요일,다음주,아침,하루,저녁,다음날,종종,목요일,오후,내년,시간,지금,시간대,옛날,이번주,주말,월요일,내일,불만,근황,고민,메이트,케바케,실패,오픈,에이지,처음,쾌감,특유,루틴,피스,기억,기념,브랜드,설치,사람,인류애,사랑,저녁약속,참고,휴무,반성,이방인,팝업,준비,덕분,동기부여,문화,방어,근자감,슬라이스,룸메,예정,친구,불치,알코올,컨셉,매니아층,부자,덕후,매니아,지출,유사,혼자,구경,마무리,지상,반대,기술,다음,마감,더블,대비,위장,소개,본질,사용,약속,퇴근길,시작,오지콤,정신적,체력,홈키,나이,열정,이상,공사,하늘,포스,변신,세계,어깨빵,흑화,생각,선물,이기적,반감,본능,경험,터치,무게,존중,시기,리브,자세유지,추구,이탈리안,여자친구,남자친구,질문,소름,이성적,동성,진화,역사,펌프,시티,레드,매번,억까,마음,수락,자존감,치얼스,후발,선택,사냥,이유,최적화,보스,조율,현실,코크,연습,출근길,오더,조리,기타,수준급,수준,물품,요리대회,진행,해외,사치,대회,팀워크,참을성,유대감,유대,오버랩,회상,감회,뉴스,상대,어른이,어른,행동,지능,적응,아저씨,파트너,알람,인지,나비효과,연속,행위,안정,마인드,두부,해물,삼겹살,고기,새우,패티,아이스크림,항정살,쌈장,칠리,치미추리,깻잎,감자,어니언,샐러드,라임,파프리카,감자칩,위스키,버번,맥주,와인,주류,굴보쌈,보쌈,김장,굴김치,짜장,쟁반짜장,탕수육,김밥,스시,장아찌,한식,초밥,발효,마라샹궈,치킨,떡갈비,버거,함바그,반미,순대,스테이크덮밥,덮밥,후추향,메뉴,메뉴개발,다이닝,지중해식,푸드,셰프,음식,가방,거울,의자,로스터,지팡이,바닥,베란다,청소,냉장고 청소,이사,청소기,무선청소기,컴퓨터,트레인,버스,공부,와인공부,고시생,고등학생,숙제,오일,브릿지,전통,작품,노래,사진,스토리,음악,자전거,시프트,수비,운동,주전,비자,축제,페스티벌,블로그,마커,포스팅,피규어,매직,번역,어항,답장,파티,멘징,업계,수출,악당,협박,상근,직업,퇴근,직장인,출근,출퇴근,일터,근무,한남,사회적,사회,초상권,동성애,동성애자,환각,체질,알콜중독자,알코올 중독,증세,발작,페어링,지구,사이버,도파민,멸종위기,긱스타,에어팟,플랑,포카칩,써브웨이,후발대,그리고싶은것,사냥개들,카카오톡,메이플,배틀그라운드,인스타그램,우버,넷플릭스,세계보건기구,최고기,아키,창섭,긱스,한소리,은채,셀러,아버지,필자,디렉터,관리자,스태프,아기,동생,시드니,대한민국,마켓,가게,지중해,공원,네팔,초등학교,학교,타운홀,컨벤션,이란","다채롭다,선호하다,좋게하다,좋게 보다,세일하다,비싸다,쟁여두고싶다,힘들다,이상하다,불쾌하다,기대하다,잘 만들다,좋다,안좋다,기분 날아가다,미안하다,귀찮다,아이디어 얻다,먹고 싶다,확실하다,고맙다,아쉽다,사랑하다,바쁘다,즐기다,선택 받다,정신 없다,제대로이다,재미있다,이기적이다,노력하다,어렵다,부담스럽다,다행스럽다,좋아하다,옳지못하다,무섭다,상처 받다,당황하다,경고하다,잘못하다,피곤하다,이해하다,배려하다,여유 없다,강하다,건강하다,머리 아프다,재미 없다,안정감,노력 하지않다,도움되다,빠르다,편하다,퀄리티 좋다,귀요미,귀하다,못생기다,무례하다,예쁘다,젊은남자,젊다,예민하다,겸손하다,못하다,활발하다,게으르다,똑똑하다,올바르다,깔끔하다,부드럽다,향 깔끔하다,맛있다,달콤하다,맵다"
14771337828,BL000000014771337828,"독주페스티벌 :: 키라라 & 이센스 공연. 평일 후기(위치, 주차, 대기 꿀팁)",https://blog.naver.com/welcometoyulzip/224299550274,블로그,네이버블로그,Yulzip,2026-05-29,긍정,"메이커스마크,독주페스티벌,독주페스티벌2026,독주페스티벌예매,독주페스티벌주차,독주페스티벌장소,독주페스티벌일정,독주페스티벌라인업,키라라,이센스,키라라라이브,이센스라이브,키라라공연,이센스공연,독주페스티벌대기,독주페스티벌웨이팅,낙원상가주차,메이커스마크독주,메이커스마크페스티벌","평일,지금,오늘,목요일,오후,후기,위치,주차,대기,꿀팁,정신,타이핑,스탠딩,처음,걱정,디테일,업데이트,장소,낙원,공지,대관,도보,가능,유료,건국,준비사항,예약,무료,지참,일정,시작,진행,라인업,내부,판매,사람,재입장,근처,왼쪽,대기줄,보호,차원,처리,하이라이트,타이밍,입장,행사,포스터,만석,마크,굿즈,구경,브랜드,홍보,색상,냐옹이,모습,숫자,최고,버전,느낌,떼창,감동,확신,카리스마,장난,기회,대표,영상,말투,표정,취향,멘트,발견,순간,흥분,고수,시티,체력,독주 페스티벌,공연,리허설,무료공연,사진,아티스트,무대,음악,원곡,이미지,음향,페스티벌,마커,SNS,신분증,상가,업계,음식,식사,주류,음료수,생수,위스키,사이키델릭,테이블,화장실,마이크,메이커스 마크,스웰,신한,이센스,중2,dj,종로,출구,낙원상가,상가 주차장,오라카이,인사동,주차장,빌딩,플라자,특별시,서울 종로구,서울특별시,삼일대로","잔잔하다,사람 많다,별로다,힘들다,생각 힘들다,제한되다,안심하다,가깝다,잘모르다,다양하다,빠져들다,먹먹하다,강하다,좋다,감동하다,감동 있다,잘하다,재미있다,퀄리티 좋다,짱짱하다,예민하다,멋있다,실력 좋다,껄렁껄렁하다,성숙하다,특이하다,어울리다,뜨겁다"
14773607382,BL000000014773607382,[리스페이스 레포트] 리스페이스 주목한 5월 팝업스토어 분석 2026: 단기·장기 기획 인사이트 ....,https://blog.naver.com/respace_co/224300070572,블로그,네이버블로그,리스페이스(RESPACE)의 공식 블로그,2026-05-29,긍정,"팝업스토어,독주페스티벌,인사이트,팝업레포트,리포트,낙원악기상가,팝업스토어인사이트,체험형마케팅,섭듀드,김퇴사팝업","장기,황금,피부,직장,단기,황금연휴,연휴,시간,기간,대기시간,평일오후,체류시간,매년,중장기,예전,지금,레포트,주목,분석,기획,인사이트,브랜드,문화,공간,확신,이벤트,실행,입장,팝업,고농축,농축,이유,설계,방문객,순간,전달,메시지,구매,전환,연결,인상적,출처,공식홈페이지,메가페스타,포레스트,연장,장소,스마트,쇼핑,시스템,태그,한정,굿즈,판매,색칠,포즈,모양,특제,체험,테크,활용,해결,기억,문제해결,제품,카운터,방식,물건,계산대,덕분,계속,집중,이야기,구현,사례,보도자료,홈페이지,미션,기반,동선,전원,사은품,사은,증정,웰컴,기프트,영수증,출력물,출력,순서,구조,마련,심리,카테고리,테스트,가능성,후기,내부,소수인원,혼잡도,통제,회전율,회전,전략,포토,미니,구성,사전예약자,사전예약,현장대기,인파,하이엔드,색조,경험,증명,정보,확인,트윈,헤리티지,리오픈,프리오픈,참석,전면,처음,제작과정,전체,아이템,가격,확산,측면,선택,핵심,단계,코스,스펙,여정,배경,방향,개념,이동,시작,프로텍션,구간,기술력,기술,선물,중간,인식,라이프 스타일,제품설명,시즌,마크,낙원,라인업,독주,운영,자동,후보,캠페인,혼자,세월,자체브랜드,브랜드 메시지,반응,인테리어 비용,회수,상륙,예정,단독,대형,제로화,샌드박스,해외 브랜드,입점,매장,계약,기본,철수,손실,가격대,결정,컬러,정식,도구,채널,공식 인스타그램,마니아,대중,사람,생각,시간차,일반,흡수,도달,추가,고정,세계관,세계,비결,컬렉션,맥락,국내,메이드,공식트위터,천국,대관,패턴,한계,키워드,방문,재방문,친구,커뮤니티,형성,운영기간,문제,비교,항목,목적,신제품,신제품 출시,이슈,검증,소멸,매출,공사,가능,플랫폼,발생,건물,방어,타깃,범위,얼리어답터,중심,누적,리스크,기상,변수,취약,고갈,위험,성패,고민,수집,현장,공개,자료,바탕,작성,일정,변동,공식채널,위스키,디저트,메뉴,폴로셔츠,패션,쿠션,스펀지,하우스,정리,컬러링,픽업,데이터,철거,스마트폰,키오스크,사진기,TV,향수,립밤,향수샘플,퍼프,선크림,뷰티,선케어,비건뷰티,공연,독주 페스티벌,사진,전시,오프닝,그림,아티스트,로케이션,콘텐츠,연출,운동,체크인,외국인 관광객,관광객,해외 관광객,관광,종이,도장,번역,악기,마커,게임,테니스코트,러닝코스,성수,SNS,결제,카드,구매가,리워드,계산,수수료,장기투자,투자비용,상권,신축,공사금액,통임대,마케팅,소비자,충동구매,영리,예산,집객,팩토리,창립자,창립,에이전시,상가,매몰비용,투자 리스크,시장조사,바이럴,마진,소비,자산가치,감가상각,수익구조,유통,폭발,퇴사,직장인,오프라인,Z세대,유동인구,마니아층,버즈량,트렌드세터,고질병,호흡,소화,근거리 무선 통신,병목현상,마찰,메이커스 마크,올리브영N 성수,생 로랑,무신사,라코스테,폴로,라로슈포제,디스커버리,마르디 메크르디,동아TV,리스크제로,인스타그램,홍대,포켓몬,메타몽,피카츄,안유진,르네,크러쉬,브랜드 앰배서더,바텐더,시장,팝업스토어,용산,지점,메타몽 놀이터,포켓몬 시크릿 포레스트,서울특별시,성동구,성수이로,연무장길,연무장,포토존,스타디움,완주,거리,종로,서울 종로구,칵테일바,성수동,이탈리아,대한민국,백화점,플래그십 스토어,멀티브랜드숍,보드게임카페,체험장","관심 없다,반응 좋다,리스크 없다,인증하다,가고 싶다,빠르다,잘되다,안맞다,깔끔하다,스며들다,두껍다,스타일 어울리다,공간 예쁘다,촘촘하다,가격 있다,비싸다,수수료 없다,비용 부담이다,진빠지다,즐겁다,지루하다,해결하다,눈길 가다,흥미롭다,무리하다,궁금하다,다양하다,눈치 보다,다양한 정보,역하다,쉽다,애매하다,케어 귀찮다,사진 잘나오다,명확하다,앞서나가다,눈 띄다,좋아하다,문제 있다,간단하다,빠른 성장,성장하다,공감하다,자연스러운 생기,가능하다,포토존 잘 나오다,포토존 나오다,자연스럽다,인상적이다,영리하다,소박하다,예쁘다,내 스타일,인상 깊다,세련되다,꾸미다,평범하다,생기롭다"
14727091631,CF000000014727091631,글렌피딕 15년 원래이런가요...... ㅠ,https://cafe.naver.com/whiskycognac/881347,카페,네이버카페,위스키코냑클럽,2026-05-15,중립,,"버팔로,오늘,입문,선물,블루,검정색,라인,고수,게시판,이용,주의사항,삭제,금지,게시글,이름,제품명,표시,구입기,구입처,정보,개인,거래,자랑,언급,문의,댓글,쪽지,이벤트용,이벤트,참여,후기,내용,협찬,혜택,국내,구매,예시,참고,질문,미부착,부착,판매,라벨,매입,해외,구입,유도,마커,면세,재판매,위스키,온더락,불법유통,불법,루비,노마드,한글,청소,에어컨,글렌피딕,스카치,조니 워커","좋게하다,좋다,기대하다,맛있다,맛 느끼하다"
14745665506,CF000000014745665506,(위스키매니아) 메막 셀러에이지드 2025 한잔,https://cafe.naver.com/dieselmania/47080503,카페,네이버카페,디젤매니아,2026-05-20,부정,,"매니아,죄책,위스키,메이커스 마크,와일드 터키,셀러",
14738815587,DC000000014738815587,메이커스 마커 코스트코 가격 ㅁㅌㅊ?,https://gall.dcinside.com/mgallery/board/view/?id=whiskey&no=1652325,커뮤니티,디시인사이드,위스키 갤러리,2026-05-18,중립,,"가격,마커,코스트코",세일하다
136251795,IG000000000136251795,"날이 더워졌습니다.  이럴 때 아무 하이볼이나 마실 거면 솔직히 굳이 일성까지 오실 필요 없습니다.  대충 탄 위스키에 대충 넣은 탄산, 달기만 한 하이볼.  그런 거 말고.  제대로 차갑게, 제대로 세게, 제대로 올라오는 탄산감.  이자카야 일성은 하이볼을 그냥 “섞어” 내지 않습니다.  산토리, 짐빔, 메이커스 마커. 잔마다 어울리는 방식으로 한 잔 한 잔 제대로 만듭니다.  날 더워졌잖아요.  오늘은 맥주보다 더 시원하게, 소주보다 더 가볍게, 그렇다고 맛은 절대 가볍지 않게.  진짜 하이볼 명가에서 하이볼 한잔 어떠세요.  얼음 녹기 전에 오십시오.  #이자카야일성 #수원하이볼 #성균관대맛집 #율전동맛집 #수원이자카야 #하이볼맛집",https://www.instagram.com/p/DYU8W80Ek-6,인스타그램,인스타그램,,2026-05-15,긍정,"이자카야일성,수원하이볼,성균관대맛집,율전동맛집,수원이자카야,하이볼맛집","오늘,마실,탄산,탄산감,방식,마커,얼음,하이볼,위스키,맥주,소주,하이볼잔,산토리,짐빔,성균관대학교,이자카야,수원,맛집,율전동","제대로이다,차갑다,어울리다,시원하다,가볍다,맛 가볍지않다,맛집"
14782216345,BL000000014782216345,26.05.25.-05.31._아 술 개싫어 아니 개좋아 아니 개싫어 아니 읍읍,https://blog.naver.com/pmr4897/224302972900,블로그,네이버블로그,Mi vida,2026-06-01,긍정,,"새끼발가락,얼굴,헤어,앵무새,생일,시간,다음날,아침,저녁,일주일,영영,월요일,요일,점심,내일,새벽,지금,오늘,화요일,인사,준비,흥정,혼자,사용,웨이팅,리뷰,참여,여성,생각,합류,동전,크기,부위,계속,선잠,노비근성,최고가,갱신,추천,장난,클린,화장,대세,기술,부족,흔적,처음,결정,품절,도착,예상,알뜰,배차,복권,친절,국가,피곤,회식,구라,기대,파워,상황,효과,진정,근처,케이스,불편,대체,늦잠,이슈,입장,딱지,사람,재미,집착,탄생,순서,흐름,죽음,변화,행복,공유,굿즈,첨가,계획,인간,막바지,옆쪽,추가,탐구,긍정,캡슐,대박,이름,스몰,나이,팝업,지인,번호,교환,마지막,외향,친구,제출,대리,감성,국수,국밥,소고기,고기,우유,요구르트,치즈,곱창,닭발,콩나물,초코,소주,라떼,소맥,에이드,음료수,데낄라,브런치,닭도리탕,팥빙수,빙수,미역국,후식,초코치즈케이크,치킨,떡볶이,삼각김밥,봄김치,부침개,순대국,국물,냉삼,잡채,김치,육수,은행,해장,테이블,주소,바닥,화장실,배달,액정,파스,수액,링거,버스,강의,스모키,초연,사진,선율,전시,작품,노래,주심,꽃다발,인주,샤워,블로그,왁뿌볼,마술,뽑기,마커,톡방,만남,수표,회사,시판,출근,퇴근,통증,기절,소화,메가,다이소,인스타그램,카카오톡,부처님,스윙스,샤갈,미미,사장,언니,공주,시장,과장,누나,어머니,작가,바텐더,카페,야장,용산,잠실,광장,베이커리,약국,국밥집,국현미,종로,이태원,가게","끝내주다,좋다,개꿀,싫은 게 아니다,감사하다,배부르다,시간제한 있다,제한 있다,여유롭다,아프다,얼얼하다,나아지지않다,신나다,차갑다,어이없다,열받다,김치 좋다,제대로이다,즐겁다,재미있다,긍정적이다,못하다,젊다,또라이 같다,감성적이다,가볍다,맛있다"
